Overcast,7.127777777777776,0.64,1011.29
Overcast,6.038888888888888,0.65,1011.33
Overcast,5.999999999999998,0.65,1012.23
Overcast,4.949999999999998,0.69,1012.11
Overcast,5.438888888888888,0.65,1012.61
Overcast,4.53888888888889,0.71,1012.71
Overcast,4.372222222222221,0.7,1013.2
Overcast,4.349999999999999,0.67,1012.88
Mostly Cloudy,3.0555555555555554,0.63,1022.31
Mostly Cloudy,3.816666666666665,0.67,1011.87
Overcast,3.311111111111112,0.7,1012.13
Overcast,3.3999999999999986,0.72,1012.76
Overcast,3.816666666666665,0.62,1012.76
Overcast,3.7944444444444434,0.58,1012.78
Overcast,3.811111111111111,0.59,1012.96
Overcast,3.838888888888887,0.58,1013.91
Overcast,3.8611111111111125,0.62,1014.32
Overcast,4.955555555555557,0.58,1014.72
Overcast,5.138888888888889,0.59,1015.25
Overcast,6.1833333333333345,0.54,1015.91
Overcast,7.127777777777776,0.51,1015.93
Overcast,7.266666666666666,0.49,1016.2
Overcast,7.244444444444444,0.45,1016.98
Overcast,7.161111111111111,0.5,1017.37
Overcast,7.172222222222221,0.49,1018.1
Overcast,4.044444444444445,0.63,1019.17
Mostly Cloudy,3.366666666666668,0.68,1020.33
Overcast,2.894444444444445,0.69,1020.82
Mostly Cloudy,2.822222222222221,0.69,1021.55
Mostly Cloudy,3.4111111111111114,0.67,1022.46
Mostly Cloudy,3.1666666666666683,0.7,1023.16
Mostly Cloudy,3.238888888888888,0.64,1023.64
Mostly Cloudy,2.8388888888888886,0.69,1024.74
Overcast,1.594444444444443,0.69,1025.12
Partly Cloudy,0.944444444444446,0.67,1025.24
Mostly Cloudy,0.027777777777776198,0.73,1026.14
Overcast,-0.16666666666666707,0.69,1026.03
Mostly Cloudy,-0.26111111111111046,0.64,1025.95
Mostly Cloudy,-0.1722222222222215,0.66,1026.22
Mostly Cloudy,0.994444444444444,0.6,1026.82
Mostly Cloudy,2.616666666666667,0.53,1026.92
Mostly Cloudy,3.827777777777778,0.57,1026.6
Mostly Cloudy,4.905555555555555,0.52,1026.22
Mostly Cloudy,6.038888888888888,0.48,1026.3
Mostly Cloudy,7.161111111111111,0.46,1025.36
Mostly Cloudy,7.1499999999999995,0.41,1024.9
Mostly Cloudy,7.1499999999999995,0.44,1024.52
Overcast,7.094444444444446,0.47,1024.14
Overcast,6.133333333333333,0.54,1024.09
Overcast,6.038888888888888,0.54,1023.97
Overcast,6.083333333333335,0.6,1024.0
Overcast,5.972222222222222,0.6,1023.89
Overcast,5.95,0.62,1023.97
Overcast,5.3666666666666645,0.72,1024.11
Overcast,4.905555555555555,0.75,1023.88
Overcast,5.205555555555554,0.81,1017.08
Overcast,5.3999999999999995,0.87,1011.62
Overcast,5.033333333333335,0.9,1013.88
Overcast,4.4722222222222205,0.93,1018.68
Overcast,4.111111111111111,0.93,1022.12
Overcast,4.088888888888889,0.87,1022.47
Overcast,4.272222222222221,0.78,1021.47
Overcast,4.666666666666666,0.7,1020.5
Overcast,5.372222222222224,0.64,1020.06
Overcast,6.283333333333335,0.59,1019.62
Overcast,7.11111111111111,0.55,1019.18
Overcast,8.761111111111113,0.49,0.0
Mostly Cloudy,10.855555555555554,0.5,1017.33
Mostly Cloudy,10.811111111111112,0.5,1016.04
Mostly Cloudy,10.994444444444444,0.5,1014.94
Overcast,10.994444444444444,0.5,1013.83
Overcast,11.027777777777779,0.5,1012.88
Overcast,9.855555555555558,0.54,1012.43
Overcast,7.677777777777777,0.63,1012.22
Overcast,7.349999999999998,0.64,1012.35
Overcast,7.194444444444446,0.65,1011.94
Overcast,6.572222222222221,0.7,1012.09
Overcast,6.533333333333332,0.73,1011.32
Overcast,6.044444444444446,0.79,1010.84
Overcast,5.533333333333334,0.86,1010.04
Mostly Cloudy,4.649999999999999,0.9,1011.93
Overcast,4.927777777777776,0.89,1009.32
Overcast,4.927777777777776,0.89,1008.79
Overcast,4.972222222222224,0.9,1008.32
Overcast,4.927777777777776,0.86,1007.92
Overcast,3.888888888888889,0.92,1008.0
Foggy,4.100000000000001,0.93,1008.31
Foggy,4.905555555555555,0.86,1008.48
Foggy,3.9111111111111105,0.92,1008.96
Overcast,4.911111111111113,0.88,1009.6
Overcast,4.972222222222224,0.86,1009.85
Overcast,5.0166666666666675,0.82,1010.22
Overcast,6.161111111111113,0.8,1010.43
Overcast,6.15,0.86,1010.21
Overcast,7.216666666666669,0.73,1010.23
Overcast,7.1499999999999995,0.8,1010.45
Mostly Cloudy,7.200000000000001,0.79,1010.51
Overcast,6.161111111111113,0.85,1011.01
Overcast,6.094444444444444,0.86,1011.91
Overcast,6.066666666666667,0.86,1012.1
Overcast,5.488888888888891,0.86,1012.4
Mostly Cloudy,4.977777777777778,0.87,1012.61
Overcast,4.377777777777779,0.89,1012.52
Overcast,4.4222222222222225,0.89,1012.52
Foggy,4.577777777777779,0.92,1012.56
Partly Cloudy,3.8611111111111125,0.89,1012.25
Mostly Cloudy,3.8611111111111125,0.89,1011.85
Mostly Cloudy,3.944444444444445,0.9,1011.95
Overcast,3.9111111111111105,0.92,1012.02
Mostly Cloudy,3.9111111111111105,0.92,1011.91
Mostly Cloudy,4.938888888888889,0.88,1012.3
Overcast,5.022222222222222,0.86,1012.52
Mostly Cloudy,7.1499999999999995,0.8,1012.81
Mostly Cloudy,7.755555555555556,0.83,1013.04
Mostly Cloudy,9.922222222222222,0.71,1012.92
Partly Cloudy,11.083333333333336,0.76,1012.34
Partly Cloudy,11.905555555555557,0.62,1012.04
Mostly Cloudy,12.194444444444446,0.66,1011.26
Partly Cloudy,11.177777777777777,0.65,1011.14
Mostly Cloudy,11.211111111111112,0.69,1011.24
Mostly Cloudy,10.16111111111111,0.75,1011.13
Mostly Cloudy,9.072222222222221,0.81,1011.31
Mostly Cloudy,8.827777777777778,0.78,1011.74
Mostly Cloudy,7.73888888888889,0.83,1011.84
Mostly Cloudy,7.116666666666668,0.86,1012.21
Partly Cloudy,7.061111111111112,0.85,1012.43
Mostly Cloudy,6.050000000000001,0.89,1012.52
Mostly Cloudy,13.333333333333334,0.74,1011.03
Mostly Cloudy,13.261111111111111,0.77,1011.13
Partly Cloudy,10.283333333333331,0.89,1015.92
Mostly Cloudy,12.550000000000002,0.8,1011.36
Mostly Cloudy,12.483333333333333,0.8,1011.37
Mostly Cloudy,12.022222222222222,0.83,1011.94
Partly Cloudy,10.861111111111109,0.81,1012.34
Partly Cloudy,13.616666666666665,0.77,1012.84
Partly Cloudy,15.666666666666666,0.69,1013.37
Mostly Cloudy,18.455555555555556,0.54,1013.52
Mostly Cloudy,17.711111111111112,0.51,1013.64
Partly Cloudy,19.766666666666666,0.49,1014.32
Partly Cloudy,20.99444444444445,0.46,1013.94
Partly Cloudy,22.10555555555556,0.4,1013.55
Partly Cloudy,22.03333333333333,0.39,1013.58
Mostly Cloudy,22.194444444444443,0.43,1013.27
Mostly Cloudy,20.13888888888889,0.56,1013.24
Mostly Cloudy,21.255555555555556,0.41,1013.06
Partly Cloudy,21.03888888888889,0.46,1012.98
Partly Cloudy,17.155555555555555,0.63,1013.25
Breezy and Partly Cloudy,15.266666666666664,0.7,1014.17
Partly Cloudy,13.794444444444444,0.78,1015.88
Overcast,12.733333333333334,0.86,1016.06
Mostly Cloudy,11.9,0.9,1016.11
Mostly Cloudy,11.622222222222224,0.71,1019.19
Mostly Cloudy,11.094444444444443,0.74,1019.38
Clear,7.3888888888888875,0.8,1020.51
Mostly Cloudy,10.972222222222221,0.7,1019.3
Mostly Cloudy,10.0,0.74,1019.5
Mostly Cloudy,8.833333333333334,0.78,1019.78
Mostly Cloudy,7.9833333333333325,0.83,1019.98
Mostly Cloudy,12.200000000000001,0.66,1020.09
Partly Cloudy,13.738888888888887,0.6,1020.16
Partly Cloudy,14.97777777777778,0.52,1020.39
Partly Cloudy,17.127777777777776,0.45,1020.3
Partly Cloudy,17.677777777777777,0.46,1020.34
Partly Cloudy,17.755555555555556,0.46,1020.21
Partly Cloudy,18.81666666666667,0.4,1019.99
Mostly Cloudy,17.90555555555556,0.46,1019.78
Partly Cloudy,18.88888888888889,0.4,1019.4
Partly Cloudy,17.82222222222222,0.43,1019.09
Partly Cloudy,18.927777777777774,0.39,1019.09
Partly Cloudy,18.81666666666667,0.34,1018.92
Partly Cloudy,17.194444444444443,0.41,1018.92
Partly Cloudy,13.483333333333336,0.59,1019.52
Partly Cloudy,11.127777777777778,0.66,1020.11
Clear,10.477777777777778,0.68,1020.51
Clear,8.877777777777775,0.76,1020.46
Clear,7.305555555555555,0.82,1020.72
Clear,6.800000000000001,0.81,1020.63
Partly Cloudy,7.3722222222222245,0.88,1020.15
Clear,5.644444444444442,0.85,1020.63
Clear,5.622222222222221,0.85,1020.72
Clear,5.699999999999999,0.85,1020.69
Clear,7.066666666666666,0.79,1020.81
Clear,8.800000000000002,0.82,1020.82
Partly Cloudy,11.144444444444446,0.71,1020.88
Partly Cloudy,13.866666666666667,0.63,1020.82
Partly Cloudy,16.133333333333333,0.56,1020.8
Partly Cloudy,17.133333333333336,0.52,1020.95
Partly Cloudy,17.933333333333334,0.49,1020.78
Partly Cloudy,18.905555555555555,0.43,1020.58
Partly Cloudy,17.650000000000002,0.51,1020.4
Mostly Cloudy,17.88888888888889,0.45,1020.24
Mostly Cloudy,18.96111111111111,0.46,1019.65
Partly Cloudy,18.805555555555554,0.39,1019.61
Partly Cloudy,17.955555555555552,0.45,1019.25
Partly Cloudy,16.183333333333334,0.6,1019.27
Partly Cloudy,15.172222222222224,0.64,1019.68
Partly Cloudy,12.216666666666669,0.73,1019.77
Partly Cloudy,10.483333333333333,0.77,1020.17
Partly Cloudy,9.57222222222222,0.84,1020.35
Partly Cloudy,7.733333333333334,0.86,1020.16
Partly Cloudy,6.622222222222224,0.88,1020.27
Clear,8.233333333333333,0.87,1018.61
Partly Cloudy,4.516666666666668,0.95,1019.87
Partly Cloudy,5.005555555555555,0.92,1019.77
Foggy,6.244444444444445,0.92,1019.65
Partly Cloudy,7.094444444444446,0.92,1019.74
Partly Cloudy,11.961111111111112,0.74,1019.67
Partly Cloudy,14.711111111111109,0.68,1019.69
Partly Cloudy,17.666666666666668,0.56,1019.93
Partly Cloudy,18.916666666666668,0.43,1019.74
Partly Cloudy,20.91111111111111,0.38,1019.8
Partly Cloudy,21.13333333333334,0.37,1019.25
Partly Cloudy,22.22222222222222,0.33,1018.94
Mostly Cloudy,21.15555555555555,0.39,1018.74
Mostly Cloudy,22.68333333333333,0.27,1018.25
Partly Cloudy,22.77777777777778,0.29,1017.84
Partly Cloudy,22.083333333333332,0.33,1017.55
Partly Cloudy,22.24444444444445,0.37,1017.07
Partly Cloudy,21.083333333333332,0.42,1017.06
Partly Cloudy,16.594444444444445,0.52,1017.62
Partly Cloudy,12.888888888888891,0.76,1017.86
Partly Cloudy,11.688888888888888,0.71,1018.26
Partly Cloudy,11.316666666666666,0.74,1018.16
Partly Cloudy,9.905555555555555,0.8,1018.18
Clear,10.394444444444446,0.86,1017.99
Partly Cloudy,10.555555555555555,0.79,1014.96
Clear,7.222222222222222,0.83,1018.06
Clear,6.0888888888888895,0.93,1018.1
Clear,6.0555555555555545,0.92,1017.92
Partly Cloudy,7.66111111111111,0.89,1018.0
Clear,13.58888888888889,0.73,1018.11
Clear,16.97222222222222,0.58,1017.91
Clear,18.86666666666666,0.56,1017.99
Clear,22.17777777777778,0.39,1017.69
Partly Cloudy,22.744444444444444,0.36,1017.57
Partly Cloudy,23.88888888888889,0.32,1017.19
Partly Cloudy,23.86666666666666,0.32,1016.79
Partly Cloudy,24.650000000000002,0.28,1016.22
Partly Cloudy,24.977777777777774,0.3,1015.2
Partly Cloudy,24.977777777777774,0.28,1014.59
Partly Cloudy,24.799999999999997,0.28,1013.98
Partly Cloudy,22.872222222222224,0.37,1013.49
Partly Cloudy,22.338888888888885,0.38,1013.19
Partly Cloudy,18.527777777777775,0.47,1013.6
Partly Cloudy,15.066666666666666,0.6,1013.79
Partly Cloudy,14.933333333333334,0.56,1014.39
Clear,13.18888888888889,0.68,1014.49
Clear,11.177777777777777,0.77,1014.88
Partly Cloudy,10.094444444444445,0.86,1014.78
Partly Cloudy,12.044444444444444,0.79,1013.8
Partly Cloudy,8.472222222222221,0.89,1014.08
Partly Cloudy,8.955555555555556,0.86,1013.89
Partly Cloudy,7.8999999999999995,0.88,1013.95
Partly Cloudy,8.983333333333334,0.89,1013.89
Mostly Cloudy,13.866666666666667,0.77,1013.98
Partly Cloudy,16.883333333333333,0.64,1014.22
Partly Cloudy,19.855555555555554,0.46,1014.18
Partly Cloudy,22.077777777777776,0.47,1014.27
Mostly Cloudy,23.666666666666664,0.38,1014.24
Partly Cloudy,24.977777777777774,0.33,1013.79
Mostly Cloudy,25.894444444444446,0.29,1013.26
Partly Cloudy,25.86111111111111,0.28,1012.76
Partly Cloudy,25.827777777777776,0.31,1012.12
Partly Cloudy,24.827777777777776,0.37,1011.67
Partly Cloudy,23.983333333333334,0.33,1011.66
Partly Cloudy,21.166666666666664,0.42,1011.82
Partly Cloudy,19.050000000000004,0.48,1012.2
Partly Cloudy,18.166666666666668,0.54,1013.0
Partly Cloudy,16.20555555555556,0.62,1013.81
Mostly Cloudy,14.416666666666666,0.72,1014.79
Partly Cloudy,14.149999999999999,0.74,1014.38
Partly Cloudy,13.766666666666667,0.72,1014.1
Partly Cloudy,11.605555555555556,0.8,1013.99
Partly Cloudy,12.905555555555553,0.8,1011.51
Partly Cloudy,11.405555555555557,0.86,1013.59
Partly Cloudy,9.327777777777776,0.89,1013.68
Partly Cloudy,8.416666666666666,0.92,1013.65
Partly Cloudy,10.911111111111111,0.86,1013.95
Partly Cloudy,14.688888888888888,0.79,1013.88
Partly Cloudy,16.988888888888887,0.66,1013.86
Partly Cloudy,18.96111111111111,0.6,1013.84
Clear,21.20555555555556,0.53,1013.73
Clear,22.62222222222222,0.48,1013.6
Partly Cloudy,23.93333333333333,0.38,1013.13
Partly Cloudy,25.04444444444444,0.33,1012.62
Mostly Cloudy,24.250000000000004,0.35,1012.13
Partly Cloudy,21.57222222222222,0.41,1011.51
Partly Cloudy,21.616666666666664,0.41,1011.99
Mostly Cloudy,24.188888888888894,0.39,1010.61
Partly Cloudy,24.0,0.37,1009.93
Partly Cloudy,22.42777777777778,0.51,1009.92
Partly Cloudy,19.48333333333333,0.53,1010.27
Partly Cloudy,16.15555555555555,0.67,1010.54
Partly Cloudy,15.533333333333335,0.7,1010.93
Partly Cloudy,15.77222222222222,0.66,1011.3
Partly Cloudy,14.400000000000002,0.75,1011.23
Partly Cloudy,13.827777777777778,0.75,1011.14
Clear,14.355555555555558,0.76,1011.83
Partly Cloudy,11.138888888888888,0.85,1011.13
Partly Cloudy,11.133333333333333,0.83,1010.94
Partly Cloudy,11.211111111111112,0.84,1011.05
Mostly Cloudy,11.288888888888888,0.85,1011.22
Mostly Cloudy,14.97777777777778,0.77,1011.61
Mostly Cloudy,18.644444444444446,0.65,1011.83
Mostly Cloudy,21.03888888888889,0.57,1011.79
Mostly Cloudy,22.71111111111111,0.48,1011.69
Mostly Cloudy,23.672222222222224,0.48,1011.66
Mostly Cloudy,23.81666666666667,0.41,1011.51
Partly Cloudy,22.800000000000004,0.48,1011.51
Partly Cloudy,22.933333333333334,0.5,1011.66
Mostly Cloudy,24.90555555555555,0.45,1011.5
Mostly Cloudy,24.488888888888887,0.42,1010.78
Mostly Cloudy,24.66666666666667,0.41,1011.5
Mostly Cloudy,23.28333333333333,0.52,1010.1
Partly Cloudy,23.16111111111111,0.5,1010.49
Partly Cloudy,22.77777777777778,0.48,1011.2
Partly Cloudy,21.866666666666667,0.52,1011.7
Partly Cloudy,20.633333333333333,0.57,1012.21
Partly Cloudy,19.333333333333332,0.63,1012.34
Partly Cloudy,17.883333333333333,0.68,1011.67
Mostly Cloudy,16.366666666666667,0.73,1010.63
Mostly Cloudy,15.299999999999999,0.77,1010.11
Partly Cloudy,14.983333333333333,0.81,1010.71
Partly Cloudy,15.122222222222222,0.83,1011.84
Partly Cloudy,15.333333333333334,0.83,1012.6
Partly Cloudy,15.56111111111111,0.81,1012.35
Mostly Cloudy,16.016666666666666,0.78,1011.82
Mostly Cloudy,17.938888888888894,0.73,1012.09
Mostly Cloudy,20.05,0.62,1011.89
Mostly Cloudy,22.71111111111111,0.51,1011.88
Mostly Cloudy,23.766666666666666,0.48,1011.73
Mostly Cloudy,24.92777777777778,0.47,1011.2
Mostly Cloudy,25.04444444444444,0.39,1010.82
Mostly Cloudy,26.966666666666672,0.39,1010.61
Mostly Cloudy,27.194444444444443,0.37,1010.13
Mostly Cloudy,27.150000000000002,0.37,1009.94
Mostly Cloudy,26.15555555555555,0.39,1010.1
Mostly Cloudy,25.04444444444444,0.45,1009.81
Mostly Cloudy,22.89444444444444,0.52,1009.64
Mostly Cloudy,20.66111111111111,0.6,1010.07
Mostly Cloudy,18.983333333333334,0.67,1009.91
Mostly Cloudy,18.84444444444445,0.68,1010.42
Mostly Cloudy,17.433333333333334,0.71,1010.73
Mostly Cloudy,16.688888888888886,0.72,1010.43
Mostly Cloudy,15.066666666666666,0.78,1010.13
Partly Cloudy,15.38888888888889,0.8,1006.92
Mostly Cloudy,14.883333333333333,0.78,1009.24
Mostly Cloudy,14.283333333333335,0.81,1009.42
Mostly Cloudy,14.27222222222222,0.83,1009.51
Mostly Cloudy,14.844444444444443,0.83,1009.44
Partly Cloudy,17.62222222222222,0.78,1009.34
Partly Cloudy,20.811111111111106,0.69,1009.53
Mostly Cloudy,22.62222222222222,0.62,1009.34
Mostly Cloudy,24.95555555555556,0.47,1009.22
Mostly Cloudy,26.90555555555556,0.4,1008.8
Mostly Cloudy,27.10555555555556,0.39,1008.16
Overcast,27.68888888888889,0.38,1007.21
Overcast,27.83888888888889,0.44,1006.77
Overcast,27.71111111111111,0.4,1005.83
Mostly Cloudy,27.044444444444448,0.41,1005.7
Partly Cloudy,24.988888888888894,0.47,1005.65
Mostly Cloudy,22.916666666666668,0.69,1005.72
Overcast,22.849999999999998,0.65,1004.85
Mostly Cloudy,21.350000000000005,0.76,1004.95
Mostly Cloudy,18.86111111111111,0.77,1005.24
Mostly Cloudy,19.188888888888894,0.71,1005.85
Mostly Cloudy,18.733333333333334,0.72,1005.82
Partly Cloudy,17.03888888888889,0.76,1005.59
Partly Cloudy,15.394444444444446,0.82,1005.56
Mostly Cloudy,16.216666666666665,0.86,1005.75
Partly Cloudy,13.794444444444444,0.81,1006.26
Partly Cloudy,12.711111111111112,0.87,1006.34
Partly Cloudy,13.127777777777778,0.89,1006.45
Partly Cloudy,13.783333333333335,0.9,1006.63
Partly Cloudy,17.049999999999997,0.75,1006.91
Partly Cloudy,18.86111111111111,0.73,1006.83
Mostly Cloudy,22.68888888888889,0.53,1006.73
Mostly Cloudy,24.88888888888889,0.45,1006.84
Partly Cloudy,23.249999999999996,0.54,1007.2
Partly Cloudy,24.02777777777778,0.53,1007.5
Mostly Cloudy,25.13888888888889,0.46,1006.83
Mostly Cloudy,25.549999999999997,0.42,1006.39
Mostly Cloudy,26.227777777777774,0.43,1005.77
Mostly Cloudy,27.150000000000002,0.39,1005.37
Partly Cloudy,26.84444444444444,0.39,1005.02
Partly Cloudy,26.016666666666666,0.44,1004.42
Partly Cloudy,22.800000000000004,0.52,1004.87
Partly Cloudy,21.31666666666667,0.58,1004.78
Mostly Cloudy,19.97222222222222,0.73,1005.49
Mostly Cloudy,18.86111111111111,0.75,1006.17
Mostly Cloudy,17.861111111111114,0.78,1006.05
Mostly Cloudy,11.183333333333334,0.92,1016.58
Partly Cloudy,9.633333333333335,0.92,1016.86
Partly Cloudy,8.433333333333334,0.82,1020.24
Partly Cloudy,9.055555555555554,0.95,1016.78
Overcast,9.005555555555556,0.95,1017.18
Mostly Cloudy,10.072222222222223,0.93,1017.59
Mostly Cloudy,10.027777777777777,0.92,1017.79
Mostly Cloudy,11.066666666666668,0.92,1018.68
Mostly Cloudy,13.55,0.84,1019.07
Mostly Cloudy,14.955555555555557,0.72,1019.1
Mostly Cloudy,17.155555555555555,0.58,1019.4
Mostly Cloudy,17.755555555555556,0.55,1019.44
Partly Cloudy,18.81666666666667,0.48,1019.31
Partly Cloudy,18.96111111111111,0.48,1019.31
Mostly Cloudy,18.194444444444443,0.48,1019.31
Mostly Cloudy,18.983333333333334,0.51,1019.19
Partly Cloudy,17.88888888888889,0.58,1019.08
Partly Cloudy,18.211111111111112,0.52,1019.3
Partly Cloudy,18.883333333333333,0.51,1019.28
Partly Cloudy,15.25,0.58,1019.3
Partly Cloudy,14.483333333333333,0.62,1020.01
Mostly Cloudy,12.36111111111111,0.78,1020.57
Partly Cloudy,11.183333333333334,0.79,1020.96
Partly Cloudy,9.505555555555555,0.82,1020.81
Mostly Cloudy,18.194444444444443,0.73,1005.44
Overcast,17.105555555555554,0.81,1005.61
Mostly Cloudy,15.305555555555555,0.94,1008.68
Mostly Cloudy,16.044444444444444,0.86,1005.49
Mostly Cloudy,16.022222222222226,0.89,1004.69
Overcast,15.955555555555556,0.9,1005.63
Overcast,15.91111111111111,0.93,1005.38
Overcast,15.933333333333334,0.93,1005.41
Overcast,17.561111111111114,0.85,1006.66
Mostly Cloudy,18.61111111111111,0.84,1006.05
Partly Cloudy,20.799999999999997,0.79,1005.93
Partly Cloudy,22.16666666666667,0.72,1005.85
Mostly Cloudy,23.744444444444444,0.69,1005.42
Mostly Cloudy,25.85,0.61,1005.32
Mostly Cloudy,27.31111111111111,0.44,1004.83
Overcast,24.833333333333332,0.62,1005.01
Overcast,23.605555555555554,0.56,1004.93
Overcast,22.54444444444444,0.63,1005.6
Overcast,20.016666666666666,0.78,1006.75
Mostly Cloudy,18.927777777777774,0.84,1007.24
Mostly Cloudy,18.95555555555556,0.8,1007.63
Mostly Cloudy,17.15,0.87,1008.06
Mostly Cloudy,15.622222222222222,0.93,1009.09
Mostly Cloudy,16.57222222222222,0.92,1009.18
Mostly Cloudy,16.038888888888888,0.93,1009.35
Mostly Cloudy,15.488888888888889,0.93,1010.27
Mostly Cloudy,14.300000000000002,0.9,1011.03
Partly Cloudy,13.711111111111112,0.9,1010.8
Partly Cloudy,13.155555555555557,0.9,1010.57
Partly Cloudy,11.800000000000002,0.93,1010.63
Partly Cloudy,12.644444444444442,0.96,1010.68
Partly Cloudy,14.705555555555556,0.84,1010.97
Partly Cloudy,15.933333333333334,0.81,1011.14
Partly Cloudy,17.483333333333334,0.79,1011.47
Partly Cloudy,18.588888888888885,0.74,1011.59
Partly Cloudy,20.73333333333333,0.63,1011.75
Partly Cloudy,21.788888888888888,0.55,1011.61
Partly Cloudy,22.344444444444445,0.63,1011.33
Partly Cloudy,23.383333333333336,0.54,1010.9
Partly Cloudy,23.56666666666667,0.59,1010.25
Partly Cloudy,22.061111111111106,0.56,1009.95
Partly Cloudy,17.33888888888889,0.78,1010.57
Partly Cloudy,17.89444444444444,0.83,1010.22
Partly Cloudy,17.800000000000004,0.78,1010.42
Mostly Cloudy,17.47222222222222,0.83,1010.72
Mostly Cloudy,17.127777777777776,0.86,1010.82
Mostly Cloudy,16.544444444444444,0.84,1011.2
Overcast,16.15555555555555,0.86,1011.49
Overcast,15.38888888888889,0.87,1011.24
Overcast,14.833333333333334,0.9,1011.04
Partly Cloudy,11.38888888888889,0.92,1012.18
Overcast,13.77222222222222,0.86,1011.03
Overcast,13.238888888888887,0.9,1011.0
Overcast,12.850000000000001,0.9,1011.04
Overcast,12.733333333333334,0.9,1011.11
Overcast,12.755555555555556,0.9,1011.48
Overcast,12.844444444444443,0.9,1012.01
Overcast,12.994444444444445,0.89,1012.44
Overcast,12.550000000000002,0.91,1012.62
Overcast,14.072222222222221,0.89,1012.36
Overcast,15.283333333333331,0.85,1012.45
Overcast,17.322222222222223,0.8,1012.25
Overcast,18.5,0.75,1012.16
Partly Cloudy,18.96111111111111,0.77,1011.56
Partly Cloudy,19.95,0.68,1011.26
Partly Cloudy,19.01111111111111,0.71,1011.28
Partly Cloudy,19.994444444444444,0.63,1010.89
Partly Cloudy,18.86111111111111,0.68,1010.99
Partly Cloudy,16.450000000000003,0.78,1011.52
Partly Cloudy,15.072222222222223,0.82,1011.77
Mostly Cloudy,13.916666666666664,0.85,1012.18
Mostly Cloudy,14.022222222222224,0.85,1012.36
Mostly Cloudy,13.733333333333333,0.83,1012.38
Partly Cloudy,12.161111111111111,0.9,1012.28
Clear,11.38888888888889,0.88,1012.77
Partly Cloudy,10.072222222222223,0.89,1012.18
Partly Cloudy,9.488888888888887,0.93,1012.18
Partly Cloudy,9.666666666666666,0.92,1012.21
Partly Cloudy,11.066666666666668,0.86,1012.0
Partly Cloudy,12.244444444444444,0.86,1011.9
Partly Cloudy,13.88888888888889,0.83,1012.47
Partly Cloudy,16.06111111111111,0.78,1012.29
Partly Cloudy,17.755555555555556,0.73,1012.28
Partly Cloudy,18.75,0.65,1012.56
Partly Cloudy,20.022222222222226,0.63,1012.57
Partly Cloudy,21.11111111111111,0.57,1012.38
Partly Cloudy,21.955555555555552,0.54,1012.1
Partly Cloudy,22.127777777777776,0.53,1011.67
Partly Cloudy,22.150000000000002,0.53,1011.19
Partly Cloudy,21.194444444444446,0.52,1011.2
Partly Cloudy,21.03888888888889,0.49,1011.09
Partly Cloudy,18.93333333333333,0.61,1011.37
Partly Cloudy,16.733333333333334,0.73,1011.8
Partly Cloudy,14.122222222222224,0.82,1012.36
Partly Cloudy,12.944444444444443,0.85,1012.66
Clear,12.722222222222221,0.84,1012.76
Clear,11.277777777777777,0.88,1012.87
Clear,11.18888888888889,0.86,1012.86
Partly Cloudy,13.694444444444445,0.89,1013.52
Clear,10.444444444444443,0.89,1012.77
Clear,10.538888888888888,0.86,1012.96
Clear,9.827777777777776,0.92,1013.08
Partly Cloudy,11.027777777777779,0.86,1013.17
Partly Cloudy,14.755555555555556,0.83,1013.46
Partly Cloudy,17.5,0.71,1013.42
Partly Cloudy,19.88333333333334,0.61,1013.45
Partly Cloudy,21.016666666666666,0.57,1013.74
Partly Cloudy,20.98333333333333,0.56,1013.77
Mostly Cloudy,22.75555555555555,0.48,1013.62
Partly Cloudy,22.75555555555555,0.56,1013.24
Partly Cloudy,23.56666666666667,0.48,1012.98
Partly Cloudy,22.666666666666668,0.52,1012.56
Partly Cloudy,22.28888888888889,0.55,1012.44
Mostly Cloudy,18.461111111111116,0.75,1012.95
Mostly Cloudy,18.238888888888887,0.81,1013.44
Partly Cloudy,19.233333333333334,0.76,1012.8
Partly Cloudy,17.933333333333334,0.78,1012.86
Partly Cloudy,16.25,0.86,1013.31
Partly Cloudy,15.13888888888889,0.86,1013.73
Clear,14.566666666666666,0.9,1014.0
Clear,13.961111111111112,0.9,1013.75
Clear,12.944444444444443,0.92,1013.73
Mostly Cloudy,15.938888888888888,0.86,1016.58
Partly Cloudy,13.266666666666667,0.9,1013.24
Partly Cloudy,12.388888888888888,0.9,1013.24
Mostly Cloudy,12.644444444444442,0.92,1013.26
Mostly Cloudy,12.944444444444443,0.95,1013.44
Partly Cloudy,16.16111111111111,0.86,1013.65
Partly Cloudy,18.772222222222226,0.72,1013.86
Partly Cloudy,19.95,0.61,1013.83
Partly Cloudy,22.199999999999996,0.55,1013.83
Partly Cloudy,22.76111111111111,0.52,1013.73
Partly Cloudy,22.84444444444445,0.57,1013.84
Partly Cloudy,23.95555555555556,0.54,1013.94
Partly Cloudy,25.05,0.47,1013.76
Partly Cloudy,25.944444444444443,0.45,1013.59
Partly Cloudy,25.99444444444445,0.47,1013.59
Partly Cloudy,24.938888888888886,0.49,1013.62
Partly Cloudy,23.883333333333333,0.58,1013.7
Partly Cloudy,22.31111111111111,0.67,1014.3
Mostly Cloudy,21.31666666666667,0.66,1014.85
Partly Cloudy,17.933333333333334,0.89,1015.38
